Name,Slide #,Strip #,Slice #,Position #,Objective Score,Subjective Score
Slide07_Strip00_Slice16_Position18.tif,7,0,16,18,"78,6560845827",9
Slide07_Strip00_Slice16_Position19.tif,7,0,16,19,"76,1512317782",7
Slide07_Strip00_Slice16_Position20.tif,7,0,16,20,"82,8274241855",8
Slide07_Strip00_Slice16_Position21.tif,7,0,16,21,"80,627660601",9
Slide07_Strip00_Slice16_Position22.tif,7,0,16,22,"85,8470544184",8
Slide07_Strip00_Slice16_Position23.tif,7,0,16,23,"82,0364750009",9
Slide07_Strip00_Slice16_Position24.tif,7,0,16,24,"78,8018275129",9
Slide07_Strip00_Slice16_Position25.tif,7,0,16,25,"80,3695162283",8
Slide07_Strip00_Slice16_Position26.tif,7,0,16,26,"79,4245324591",9
Slide07_Strip00_Slice16_Position27.tif,7,0,16,27,"78,7860188204",9
Slide07_Strip00_Slice16_Position28.tif,7,0,16,28,"82,5604618645",8
Slide07_Strip00_Slice16_Position29.tif,7,0,16,29,"84,1778914595",9
Slide07_Strip00_Slice16_Position30.tif,7,0,16,30,"82,7061297345",8
Slide07_Strip01_Slice01_Position01.tif,7,1,1,1,"80,7935733112",-8
Slide07_Strip01_Slice01_Position02.tif,7,1,1,2,"81,0388327736",-7
Slide07_Strip01_Slice01_Position03.tif,7,1,1,3,"79,7415688447",-5
Slide07_Strip01_Slice01_Position04.tif,7,1,1,4,"81,0568724978",-7
Slide07_Strip01_Slice01_Position05.tif,7,1,1,5,"80,2988211314",-5
Slide07_Strip01_Slice01_Position06.tif,7,1,1,6,"85,8335881876",-6
Slide07_Strip01_Slice01_Position07.tif,7,1,1,7,"74,3165300641",-5
Slide07_Strip01_Slice01_Position08.tif,7,1,1,8,"65,7470789202",-3
Slide07_Strip01_Slice01_Position09.tif,7,1,1,9,"83,1006828144",-6
Slide07_Strip01_Slice01_Position10.tif,7,1,1,10,"80,7045941134",-8
Slide07_Strip01_Slice01_Position11.tif,7,1,1,11,"86,9892008573",-6
Slide07_Strip01_Slice01_Position12.tif,7,1,1,12,"88,6554132203",-6
Slide07_Strip01_Slice01_Position13.tif,7,1,1,13,"83,4676112086",-7
Slide07_Strip01_Slice01_Position14.tif,7,1,1,14,"85,9546316223",-7
Slide07_Strip01_Slice01_Position15.tif,7,1,1,15,"80,134109311",-6
Slide07_Strip01_Slice01_Position16.tif,7,1,1,16,"80,3096052311",-6
Slide07_Strip01_Slice01_Position17.tif,7,1,1,17,"80,7745296281",-7
Slide07_Strip01_Slice01_Position18.tif,7,1,1,18,"84,7985529086",-7
Slide07_Strip01_Slice01_Position19.tif,7,1,1,19,"66,0436045273",-3
Slide07_Strip01_Slice01_Position20.tif,7,1,1,20,"83,1528157449",-7
Slide07_Strip01_Slice01_Position21.tif,7,1,1,21,"79,1576655204",-8
Slide07_Strip01_Slice01_Position22.tif,7,1,1,22,"79,151514828",-8
Slide07_Strip01_Slice01_Position23.tif,7,1,1,23,"79,7383416059",-7
Slide07_Strip01_Slice01_Position24.tif,7,1,1,24,"80,2097299978",-6
Slide07_Strip01_Slice01_Position25.tif,7,1,1,25,"86,2574873628",-7
Slide07_Strip01_Slice01_Position26.tif,7,1,1,26,"76,3644616234",-4
Slide07_Strip01_Slice01_Position27.tif,7,1,1,27,"75,7456176882",-5
Slide07_Strip01_Slice01_Position28.tif,7,1,1,28,"80,8095033458",-7
Slide07_Strip01_Slice01_Position29.tif,7,1,1,29,"65,5105757632",-3
Slide07_Strip01_Slice01_Position30.tif,7,1,1,30,"78,4161583638",-7
Slide07_Strip01_Slice02_Position01.tif,7,1,2,1,"86,6990174535",-7
Slide07_Strip01_Slice02_Position02.tif,7,1,2,2,"86,8310183456",-6
Slide07_Strip01_Slice02_Position03.tif,7,1,2,3,"67,2625457611",-4
Slide07_Strip01_Slice02_Position04.tif,7,1,2,4,"87,5543390916",-6
Slide07_Strip01_Slice02_Position05.tif,7,1,2,5,"67,7084625779",-4
Slide07_Strip01_Slice02_Position06.tif,7,1,2,6,"69,5391067865",-5
Slide07_Strip01_Slice02_Position07.tif,7,1,2,7,"53,9039902809",-4
Slide07_Strip01_Slice02_Position08.tif,7,1,2,8,"49,9956600915",-2
Slide07_Strip01_Slice02_Position09.tif,7,1,2,9,"80,8189328015",-5
Slide07_Strip01_Slice02_Position10.tif,7,1,2,10,"86,3835624552",-7
Slide07_Strip01_Slice02_Position11.tif,7,1,2,11,"83,0758002751",-5
Slide07_Strip01_Slice02_Position12.tif,7,1,2,12,"83,4219874918",-5
Slide07_Strip01_Slice02_Position13.tif,7,1,2,13,"86,6526414783",-6
Slide07_Strip01_Slice02_Position14.tif,7,1,2,14,"78,5938269082",-6
Slide07_Strip01_Slice02_Position15.tif,7,1,2,15,"84,0353720138",-5
Slide07_Strip01_Slice02_Position16.tif,7,1,2,16,"82,2509004724",-5
Slide07_Strip01_Slice02_Position17.tif,7,1,2,17,"86,615081421",-6
Slide07_Strip01_Slice02_Position18.tif,7,1,2,18,"86,9810074685",-6
Slide07_Strip01_Slice02_Position19.tif,7,1,2,19,"50,129584515",-2
Slide07_Strip01_Slice02_Position20.tif,7,1,2,20,"86,124160031",-6
Slide07_Strip01_Slice02_Position21.tif,7,1,2,21,"86,5023380952",-7
Slide07_Strip01_Slice02_Position22.tif,7,1,2,22,"86,3061846005",-7
Slide07_Strip01_Slice02_Position23.tif,7,1,2,23,"81,7363819638",-6
Slide07_Strip01_Slice02_Position24.tif,7,1,2,24,"86,5933292588",-5
Slide07_Strip01_Slice02_Position25.tif,7,1,2,25,"87,6034898756",-6
Slide07_Strip01_Slice02_Position26.tif,7,1,2,26,"59,1010910766",-3
Slide07_Strip01_Slice02_Position27.tif,7,1,2,27,"60,2382726455",-4
Slide07_Strip01_Slice02_Position28.tif,7,1,2,28,"86,4150452609",-6
Slide07_Strip01_Slice02_Position29.tif,7,1,2,29,"50,1968887496",-2
Slide07_Strip01_Slice02_Position30.tif,7,1,2,30,"67,0215884044",-6
Slide07_Strip01_Slice03_Position01.tif,7,1,3,1,"64,9189762922",-6
Slide07_Strip01_Slice03_Position02.tif,7,1,3,2,"85,1159440856",-5
Slide07_Strip01_Slice03_Position03.tif,7,1,3,3,"56,9211478301",-3
Slide07_Strip01_Slice03_Position04.tif,7,1,3,4,"84,2585398303",-5
Slide07_Strip01_Slice03_Position05.tif,7,1,3,5,"57,4940208615",-3
Slide07_Strip01_Slice03_Position06.tif,7,1,3,6,"72,7572173106",-4
Slide07_Strip01_Slice03_Position07.tif,7,1,3,7,"42,2661430444",-3
Slide07_Strip01_Slice03_Position08.tif,7,1,3,8,"31,440848683",-1
Slide07_Strip01_Slice03_Position09.tif,7,1,3,9,"79,0072669488",-4
Slide07_Strip01_Slice03_Position10.tif,7,1,3,10,"64,8742116591",-6
Slide07_Strip01_Slice03_Position11.tif,7,1,3,11,"67,9525918013",-4
Slide07_Strip01_Slice03_Position12.tif,7,1,3,12,"82,548056753",-4
Slide07_Strip01_Slice03_Position13.tif,7,1,3,13,"81,6704510349",-5
Slide07_Strip01_Slice03_Position14.tif,7,1,3,14,"77,3891419145",-5
Slide07_Strip01_Slice03_Position15.tif,7,1,3,15,"79,5850883884",-4
Slide07_Strip01_Slice03_Position16.tif,7,1,3,16,"78,9337294639",-4
Slide07_Strip01_Slice03_Position17.tif,7,1,3,17,"64,9305112712",-5
Slide07_Strip01_Slice03_Position18.tif,7,1,3,18,"85,3858777323",-5
Slide07_Strip01_Slice03_Position19.tif,7,1,3,19,"31,6622087307",-1
Slide07_Strip01_Slice03_Position20.tif,7,1,3,20,"79,7050349475",-5
Slide07_Strip01_Slice03_Position21.tif,7,1,3,21,"64,8889789638",-6
Slide07_Strip01_Slice03_Position22.tif,7,1,3,22,"84,9651786568",-6
Slide07_Strip01_Slice03_Position23.tif,7,1,3,23,"82,5521915305",-5
Slide07_Strip01_Slice03_Position24.tif,7,1,3,24,"79,8718407253",-4
Slide07_Strip01_Slice03_Position25.tif,7,1,3,25,"76,7152043566",-5
Slide07_Strip01_Slice03_Position26.tif,7,1,3,26,"31,2215166554",-2
Slide07_Strip01_Slice03_Position27.tif,7,1,3,27,"43,6728731326",-3
Slide07_Strip01_Slice03_Position28.tif,7,1,3,28,"64,7590624889",-5
Slide07_Strip01_Slice03_Position29.tif,7,1,3,29,"31,9490312695",-1
Slide07_Strip01_Slice03_Position30.tif,7,1,3,30,"56,830576882",-5
Slide07_Strip01_Slice04_Position01.tif,7,1,4,1,"50,1776083945",-5
Slide07_Strip01_Slice04_Position02.tif,7,1,4,2,"79,994072983",-4
Slide07_Strip01_Slice04_Position03.tif,7,1,4,3,"39,7955141388",-2
Slide07_Strip01_Slice04_Position04.tif,7,1,4,4,"75,6366849849",-4
Slide07_Strip01_Slice04_Position05.tif,7,1,4,5,"40,9684048493",-2
Slide07_Strip01_Slice04_Position06.tif,7,1,4,6,"59,588335349",-3
Slide07_Strip01_Slice04_Position07.tif,7,1,4,7,"30,7874059744",-2
Slide07_Strip01_Slice04_Position08.tif,7,1,4,8,"22,2830038012",0
Slide07_Strip01_Slice04_Position09.tif,7,1,4,9,"67,2242974283",-3
Slide07_Strip01_Slice04_Position10.tif,7,1,4,10,"50,021168804",-5
Slide07_Strip01_Slice04_Position11.tif,7,1,4,11,"51,3240734176",-3
Slide07_Strip01_Slice04_Position12.tif,7,1,4,12,"61,3697983495",-3
Slide07_Strip01_Slice04_Position13.tif,7,1,4,13,"69,3852842667",-4
Slide07_Strip01_Slice04_Position14.tif,7,1,4,14,"70,6808919313",-4
Slide07_Strip01_Slice04_Position15.tif,7,1,4,15,"62,3937691455",-3
Slide07_Strip01_Slice04_Position16.tif,7,1,4,16,"61,7057365595",-3
Slide07_Strip01_Slice04_Position17.tif,7,1,4,17,"50,1631893802",-4
Slide07_Strip01_Slice04_Position18.tif,7,1,4,18,"78,4310720451",-4
Slide07_Strip01_Slice04_Position19.tif,7,1,4,19,"22,4104412219",0
Slide07_Strip01_Slice04_Position20.tif,7,1,4,20,"73,3647528056",-4
Slide07_Strip01_Slice04_Position21.tif,7,1,4,21,"50,0881754577",-5
Slide07_Strip01_Slice04_Position22.tif,7,1,4,22,"79,5690293011",-5
Slide07_Strip01_Slice04_Position23.tif,7,1,4,23,"72,9931820016",-4
Slide07_Strip01_Slice04_Position24.tif,7,1,4,24,"69,440581804",-3
Slide07_Strip01_Slice04_Position25.tif,7,1,4,25,"60,0445608475",-4
Slide07_Strip01_Slice04_Position26.tif,7,1,4,26,"24,6820522315",-1
Slide07_Strip01_Slice04_Position27.tif,7,1,4,27,"33,6424322227",-2
Slide07_Strip01_Slice04_Position28.tif,7,1,4,28,"49,9881524631",-4
Slide07_Strip01_Slice04_Position29.tif,7,1,4,29,"22,473288539",0
Slide07_Strip01_Slice04_Position30.tif,7,1,4,30,"39,7831993269",-4
Slide07_Strip01_Slice05_Position01.tif,7,1,5,1,"34,016848896",-4
Slide07_Strip01_Slice05_Position02.tif,7,1,5,2,"66,878372224",-3
Slide07_Strip01_Slice05_Position03.tif,7,1,5,3,"25,4806900602",-1
Slide07_Strip01_Slice05_Position04.tif,7,1,5,4,"65,8006583413",-3
Slide07_Strip01_Slice05_Position05.tif,7,1,5,5,"26,019142339",-1
Slide07_Strip01_Slice05_Position06.tif,7,1,5,6,"45,026454508",-2
Slide07_Strip01_Slice05_Position07.tif,7,1,5,7,"22,4719570783",-1
Slide07_Strip01_Slice05_Position08.tif,7,1,5,8,"22,6253166136",1
Slide07_Strip01_Slice05_Position09.tif,7,1,5,9,"46,6291479586",-2
Slide07_Strip01_Slice05_Position10.tif,7,1,5,10,"33,6209698677",-4
Slide07_Strip01_Slice05_Position11.tif,7,1,5,11,"38,2821718158",-2
Slide07_Strip01_Slice05_Position12.tif,7,1,5,12,"40,9319168057",-2
Slide07_Strip01_Slice05_Position13.tif,7,1,5,13,"47,4099060022",-3
Slide07_Strip01_Slice05_Position14.tif,7,1,5,14,"55,5635239779",-3
Slide07_Strip01_Slice05_Position15.tif,7,1,5,15,"41,6810872507",-2
Slide07_Strip01_Slice05_Position16.tif,7,1,5,16,"40,9367586016",-2
Slide07_Strip01_Slice05_Position17.tif,7,1,5,17,"34,0138726935",-3
Slide07_Strip01_Slice05_Position18.tif,7,1,5,18,"67,3013915712",-3
Slide07_Strip01_Slice05_Position19.tif,7,1,5,19,"22,537029531",1
Slide07_Strip01_Slice05_Position20.tif,7,1,5,20,"49,2037551954",-3
Slide07_Strip01_Slice05_Position21.tif,7,1,5,21,"33,9175629621",-4
Slide07_Strip01_Slice05_Position22.tif,7,1,5,22,"66,1351749298",-4
Slide07_Strip01_Slice05_Position23.tif,7,1,5,23,"53,0337436433",-3
Slide07_Strip01_Slice05_Position24.tif,7,1,5,24,"53,636409009",-2
Slide07_Strip01_Slice05_Position25.tif,7,1,5,25,"41,0501730628",-3
Slide07_Strip01_Slice05_Position26.tif,7,1,5,26,"23,1622622282",0
Slide07_Strip01_Slice05_Position27.tif,7,1,5,27,"30,9464950677",-1
Slide07_Strip01_Slice05_Position28.tif,7,1,5,28,"33,5263272354",-3
Slide07_Strip01_Slice05_Position29.tif,7,1,5,29,"22,7904373061",1
Slide07_Strip01_Slice05_Position30.tif,7,1,5,30,"25,3913278529",-3
Slide07_Strip01_Slice06_Position01.tif,7,1,6,1,"23,4375604297",-3
Slide07_Strip01_Slice06_Position02.tif,7,1,6,2,"47,1175348998",-2
Slide07_Strip01_Slice06_Position03.tif,7,1,6,3,"19,5370306514",0
Slide07_Strip01_Slice06_Position04.tif,7,1,6,4,"38,3357682415",-2
Slide07_Strip01_Slice06_Position05.tif,7,1,6,5,"20,030345401",0
Slide07_Strip01_Slice06_Position06.tif,7,1,6,6,"31,9670376385",-1
Slide07_Strip01_Slice06_Position07.tif,7,1,6,7,"19,4741240898",0
Slide07_Strip01_Slice06_Position08.tif,7,1,6,8,"25,3883545535",2
Slide07_Strip01_Slice06_Position09.tif,7,1,6,9,"34,129124518",-1
Slide07_Strip01_Slice06_Position10.tif,7,1,6,10,"23,1690297821",-3
Slide07_Strip01_Slice06_Position11.tif,7,1,6,11,"22,6627075249",-1
Slide07_Strip01_Slice06_Position12.tif,7,1,6,12,"23,9773639014",-1
Slide07_Strip01_Slice06_Position13.tif,7,1,6,13,"30,7927254985",-2
Slide07_Strip01_Slice06_Position14.tif,7,1,6,14,"40,9646955102",-2
Slide07_Strip01_Slice06_Position15.tif,7,1,6,15,"24,2708304386",-1
Slide07_Strip01_Slice06_Position16.tif,7,1,6,16,"22,9397189218",-1
Slide07_Strip01_Slice06_Position17.tif,7,1,6,17,"23,1560656139",-2
Slide07_Strip01_Slice06_Position18.tif,7,1,6,18,"43,6155699148",-2
Slide07_Strip01_Slice06_Position19.tif,7,1,6,19,"24,8863992932",2
Slide07_Strip01_Slice06_Position20.tif,7,1,6,20,"33,6898912472",-2
Slide07_Strip01_Slice06_Position21.tif,7,1,6,21,"23,3011862116",-3
Slide07_Strip01_Slice06_Position22.tif,7,1,6,22,"46,0507846285",-3
Slide07_Strip01_Slice06_Position23.tif,7,1,6,23,"36,7147865002",-2
Slide07_Strip01_Slice06_Position24.tif,7,1,6,24,"36,2802740077",-1
Slide07_Strip01_Slice06_Position25.tif,7,1,6,25,"32,346984151",-2
Slide07_Strip01_Slice06_Position26.tif,7,1,6,26,"24,2664511149",1
Slide07_Strip01_Slice06_Position27.tif,7,1,6,27,"30,8538896147",0
Slide07_Strip01_Slice06_Position28.tif,7,1,6,28,"23,1162519458",-2
Slide07_Strip01_Slice06_Position29.tif,7,1,6,29,"27,7161580958",2
Slide07_Strip01_Slice06_Position30.tif,7,1,6,30,"19,4831970552",-2
Slide07_Strip01_Slice07_Position01.tif,7,1,7,1,"20,6814940148",-2
Slide07_Strip01_Slice07_Position02.tif,7,1,7,2,"30,0879632522",-1
Slide07_Strip01_Slice07_Position03.tif,7,1,7,3,"25,3989758148",1
Slide07_Strip01_Slice07_Position04.tif,7,1,7,4,"26,3211508955",-1
Slide07_Strip01_Slice07_Position05.tif,7,1,7,5,"31,3792065448",1
Slide07_Strip01_Slice07_Position06.tif,7,1,7,6,"23,6450534838",0
Slide07_Strip01_Slice07_Position07.tif,7,1,7,7,"20,9417752942",1
Slide07_Strip01_Slice07_Position08.tif,7,1,7,8,"22,8050569336",3
Slide07_Strip01_Slice07_Position09.tif,7,1,7,9,"26,4275350171",0
Slide07_Strip01_Slice07_Position10.tif,7,1,7,10,"20,6048089336",-2
Slide07_Strip01_Slice07_Position11.tif,7,1,7,11,"18,3523708307",0
Slide07_Strip01_Slice07_Position12.tif,7,1,7,12,"19,6598693806",0
Slide07_Strip01_Slice07_Position13.tif,7,1,7,13,"29,5811071073",-1
Slide07_Strip01_Slice07_Position14.tif,7,1,7,14,"29,4974130382",-1
Slide07_Strip01_Slice07_Position15.tif,7,1,7,15,"19,0675427124",0
Slide07_Strip01_Slice07_Position16.tif,7,1,7,16,"18,1792136799",0
Slide07_Strip01_Slice07_Position17.tif,7,1,7,17,"20,6621740069",-1
Slide07_Strip01_Slice07_Position18.tif,7,1,7,18,"30,0207167023",-1
Slide07_Strip01_Slice07_Position19.tif,7,1,7,19,"22,7367895835",3
Slide07_Strip01_Slice07_Position20.tif,7,1,7,20,"29,4376725713",-1
Slide07_Strip01_Slice07_Position21.tif,7,1,7,21,"20,6696104627",-2
Slide07_Strip01_Slice07_Position22.tif,7,1,7,22,"35,2017967555",-2
Slide07_Strip01_Slice07_Position23.tif,7,1,7,23,"26,6277464414",-1
Slide07_Strip01_Slice07_Position24.tif,7,1,7,24,"25,1116040854",0
Slide07_Strip01_Slice07_Position25.tif,7,1,7,25,"25,4677249402",-1
Slide07_Strip01_Slice07_Position26.tif,7,1,7,26,"29,0688671983",2
Slide07_Strip01_Slice07_Position27.tif,7,1,7,27,"31,8663482905",1
Slide07_Strip01_Slice07_Position28.tif,7,1,7,28,"20,4406702149",-1
Slide07_Strip01_Slice07_Position29.tif,7,1,7,29,"23,805487791",3
Slide07_Strip01_Slice07_Position30.tif,7,1,7,30,"24,4468170674",-1
Slide07_Strip01_Slice08_Position01.tif,7,1,8,1,"18,7487892071",-1
Slide07_Strip01_Slice08_Position02.tif,7,1,8,2,"16,11059258",0
Slide07_Strip01_Slice08_Position03.tif,7,1,8,3,"22,1918109811",2
Slide07_Strip01_Slice08_Position04.tif,7,1,8,4,"14,6784752035",0
Slide07_Strip01_Slice08_Position05.tif,7,1,8,5,"33,8205074474",2
Slide07_Strip01_Slice08_Position06.tif,7,1,8,6,"36,0199072848",1
Slide07_Strip01_Slice08_Position07.tif,7,1,8,7,"34,659395488",2
Slide07_Strip01_Slice08_Position08.tif,7,1,8,8,"30,3071807038",4
Slide07_Strip01_Slice08_Position09.tif,7,1,8,9,"30,2076983735",1
Slide07_Strip01_Slice08_Position10.tif,7,1,8,10,"20,3400633287",-1
Slide07_Strip01_Slice08_Position11.tif,7,1,8,11,"24,5447372391",1
Slide07_Strip01_Slice08_Position12.tif,7,1,8,12,"23,7921711526",1
Slide07_Strip01_Slice08_Position13.tif,7,1,8,13,"25,210783126",0
Slide07_Strip01_Slice08_Position14.tif,7,1,8,14,"28,2071571908",0
Slide07_Strip01_Slice08_Position15.tif,7,1,8,15,"26,3931610411",1
Slide07_Strip01_Slice08_Position16.tif,7,1,8,16,"24,2451633348",1
Slide07_Strip01_Slice08_Position17.tif,7,1,8,17,"18,7340929095",0
Slide07_Strip01_Slice08_Position18.tif,7,1,8,18,"16,1548011051",0
Slide07_Strip01_Slice08_Position19.tif,7,1,8,19,"29,3784508949",4
Slide07_Strip01_Slice08_Position20.tif,7,1,8,20,"27,9445699161",0
Slide07_Strip01_Slice08_Position21.tif,7,1,8,21,"21,2269364864",-1
Slide07_Strip01_Slice08_Position22.tif,7,1,8,22,"18,8186274436",-1
Slide07_Strip01_Slice08_Position23.tif,7,1,8,23,"24,8534835767",0
Slide07_Strip01_Slice08_Position24.tif,7,1,8,24,"28,4552519998",1
Slide07_Strip01_Slice08_Position25.tif,7,1,8,25,"14,5472624662",0
Slide07_Strip01_Slice08_Position26.tif,7,1,8,26,"29,1543026866",3
Slide07_Strip01_Slice08_Position27.tif,7,1,8,27,"33,8285037136",2
Slide07_Strip01_Slice08_Position28.tif,7,1,8,28,"16,3679809378",0
Slide07_Strip01_Slice08_Position29.tif,7,1,8,29,"29,3883771011",4
Slide07_Strip01_Slice08_Position30.tif,7,1,8,30,"14,7264536685",0
Slide07_Strip01_Slice09_Position01.tif,7,1,9,1,"17,7446080277",0
Slide07_Strip01_Slice09_Position02.tif,7,1,9,2,"19,5230936282",1
Slide07_Strip01_Slice09_Position03.tif,7,1,9,3,"53,1427108273",3
Slide07_Strip01_Slice09_Position04.tif,7,1,9,4,"17,0252033506",1
Slide07_Strip01_Slice09_Position05.tif,7,1,9,5,"55,8337986286",3
Slide07_Strip01_Slice09_Position06.tif,7,1,9,6,"56,082216603",2
Slide07_Strip01_Slice09_Position07.tif,7,1,9,7,"52,8638162265",3
Slide07_Strip01_Slice09_Position08.tif,7,1,9,8,"55,2892032328",5
Slide07_Strip01_Slice09_Position09.tif,7,1,9,9,"39,9042125439",2
Slide07_Strip01_Slice09_Position10.tif,7,1,9,10,"19,9685392103",0
Slide07_Strip01_Slice09_Position11.tif,7,1,9,11,"48,9815249226",2
Slide07_Strip01_Slice09_Position12.tif,7,1,9,12,"45,6485427774",2
Slide07_Strip01_Slice09_Position13.tif,7,1,9,13,"38,439081692",1
Slide07_Strip01_Slice09_Position14.tif,7,1,9,14,"45,6538640462",1
Slide07_Strip01_Slice09_Position15.tif,7,1,9,15,"49,9922366289",2
Slide07_Strip01_Slice09_Position16.tif,7,1,9,16,"46,7960255868",2
Slide07_Strip01_Slice09_Position17.tif,7,1,9,17,"20,5517411383",1
Slide07_Strip01_Slice09_Position18.tif,7,1,9,18,"19,4065956351",1
Slide07_Strip01_Slice09_Position19.tif,7,1,9,19,"53,2755720702",5
Slide07_Strip01_Slice09_Position20.tif,7,1,9,20,"38,1538593047",1
Slide07_Strip01_Slice09_Position21.tif,7,1,9,21,"17,8738012141",0
Slide07_Strip01_Slice09_Position22.tif,7,1,9,22,"18,5837309094",0
Slide07_Strip01_Slice09_Position23.tif,7,1,9,23,"31,9580741198",1
Slide07_Strip01_Slice09_Position24.tif,7,1,9,24,"53,530716953",2
Slide07_Strip01_Slice09_Position25.tif,7,1,9,25,"38,1343378383",1
Slide07_Strip01_Slice09_Position26.tif,7,1,9,26,"42,2929527322",4
Slide07_Strip01_Slice09_Position27.tif,7,1,9,27,"60,5623802515",3
Slide07_Strip01_Slice09_Position28.tif,7,1,9,28,"19,0434658551",1
Slide07_Strip01_Slice09_Position29.tif,7,1,9,29,"57,9106150425",5
Slide07_Strip01_Slice09_Position30.tif,7,1,9,30,"38,8857826914",1
Slide07_Strip01_Slice10_Position01.tif,7,1,10,1,"28,1850596628",1
Slide07_Strip01_Slice10_Position02.tif,7,1,10,2,"34,5623709019",2
Slide07_Strip01_Slice10_Position03.tif,7,1,10,3,"69,2079416399",4
Slide07_Strip01_Slice10_Position04.tif,7,1,10,4,"44,3866950038",2
Slide07_Strip01_Slice10_Position05.tif,7,1,10,5,"69,3057242089",4
Slide07_Strip01_Slice10_Position06.tif,7,1,10,6,"64,8644574121",3
Slide07_Strip01_Slice10_Position07.tif,7,1,10,7,"65,8763966233",4
Slide07_Strip01_Slice10_Position08.tif,7,1,10,8,"65,7863175726",6
Slide07_Strip01_Slice10_Position09.tif,7,1,10,9,"64,9121518503",3
Slide07_Strip01_Slice10_Position10.tif,7,1,10,10,"35,5811356169",1
Slide07_Strip01_Slice10_Position11.tif,7,1,10,11,"66,461233167",3
Slide07_Strip01_Slice10_Position12.tif,7,1,10,12,"68,1260557334",3
Slide07_Strip01_Slice10_Position13.tif,7,1,10,13,"44,3563758009",2
Slide07_Strip01_Slice10_Position14.tif,7,1,10,14,"60,486859587",2
Slide07_Strip01_Slice10_Position15.tif,7,1,10,15,"67,5728909582",3
Slide07_Strip01_Slice10_Position16.tif,7,1,10,16,"66,5533339139",3
Slide07_Strip01_Slice10_Position17.tif,7,1,10,17,"35,8781760086",2
Slide07_Strip01_Slice10_Position18.tif,7,1,10,18,"34,2045855281",2
Slide07_Strip01_Slice10_Position19.tif,7,1,10,19,"64,0595076418",6
Slide07_Strip01_Slice10_Position20.tif,7,1,10,20,"52,1428595813",2
Slide07_Strip01_Slice10_Position21.tif,7,1,10,21,"28,1121198633",1
Slide07_Strip01_Slice10_Position22.tif,7,1,10,22,"33,758326483",1
Slide07_Strip01_Slice10_Position23.tif,7,1,10,23,"38,2957688258",2
Slide07_Strip01_Slice10_Position24.tif,7,1,10,24,"70,6867548758",3
Slide07_Strip01_Slice10_Position25.tif,7,1,10,25,"63,8068917759",2
Slide07_Strip01_Slice10_Position26.tif,7,1,10,26,"62,9963895362",5
Slide07_Strip01_Slice10_Position27.tif,7,1,10,27,"70,0966556668",4
Slide07_Strip01_Slice10_Position28.tif,7,1,10,28,"34,6840204891",2
Slide07_Strip01_Slice10_Position29.tif,7,1,10,29,"67,7789368014",6
Slide07_Strip01_Slice10_Position30.tif,7,1,10,30,"62,6274409451",2
Slide07_Strip01_Slice11_Position01.tif,7,1,11,1,"61,6240153365",2
Slide07_Strip01_Slice11_Position02.tif,7,1,11,2,"60,2220050722",3
Slide07_Strip01_Slice11_Position03.tif,7,1,11,3,"71,6121005105",5
Slide07_Strip01_Slice11_Position04.tif,7,1,11,4,"61,590515457",3
Slide07_Strip01_Slice11_Position05.tif,7,1,11,5,"74,0309400054",5
Slide07_Strip01_Slice11_Position06.tif,7,1,11,6,"75,5661326882",4
Slide07_Strip01_Slice11_Position07.tif,7,1,11,7,"67,8840453431",5
Slide07_Strip01_Slice11_Position08.tif,7,1,11,8,"75,1569939131",7
Slide07_Strip01_Slice11_Position09.tif,7,1,11,9,"71,3925318509",4
Slide07_Strip01_Slice11_Position10.tif,7,1,11,10,"61,7814242367",2
Slide07_Strip01_Slice11_Position11.tif,7,1,11,11,"77,8750156942",4
Slide07_Strip01_Slice11_Position12.tif,7,1,11,12,"69,9617415198",4
Slide07_Strip01_Slice11_Position13.tif,7,1,11,13,"63,5694373246",3
Slide07_Strip01_Slice11_Position14.tif,7,1,11,14,"71,7616581314",3
Slide07_Strip01_Slice11_Position15.tif,7,1,11,15,"75,6428887776",4
Slide07_Strip01_Slice11_Position16.tif,7,1,11,16,"68,8200311303",4
Slide07_Strip01_Slice11_Position17.tif,7,1,11,17,"62,1069049035",3
Slide07_Strip01_Slice11_Position18.tif,7,1,11,18,"61,4660476209",3
Slide07_Strip01_Slice11_Position19.tif,7,1,11,19,"74,9835979518",7
Slide07_Strip01_Slice11_Position20.tif,7,1,11,20,"71,0627580078",3
Slide07_Strip01_Slice11_Position21.tif,7,1,11,21,"61,633844085",2
Slide07_Strip01_Slice11_Position22.tif,7,1,11,22,"60,89162015",2
Slide07_Strip01_Slice11_Position23.tif,7,1,11,23,"61,597374261",3
Slide07_Strip01_Slice11_Position24.tif,7,1,11,24,"75,8847345869",4
Slide07_Strip01_Slice11_Position25.tif,7,1,11,25,"69,7808063315",3
Slide07_Strip01_Slice11_Position26.tif,7,1,11,26,"73,9973118891",6
Slide07_Strip01_Slice11_Position27.tif,7,1,11,27,"76,5330552736",5
Slide07_Strip01_Slice11_Position28.tif,7,1,11,28,"60,2534312502",3
Slide07_Strip01_Slice11_Position29.tif,7,1,11,29,"75,3275304956",7
Slide07_Strip01_Slice11_Position30.tif,7,1,11,30,"72,0467576766",3
Slide07_Strip01_Slice12_Position01.tif,7,1,12,1,"71,7108739523",3
Slide07_Strip01_Slice12_Position02.tif,7,1,12,2,"71,4425907739",4
